task,candidate_kind,candidate_id,native_verdict,securebench_verdict,agree,sha256,recorded_in_test_verdict,native_reward,native_error,securebench_status,securebench_source,securebench_error
terminal-bench/fix-git,mutant,"test_targeted_mutants_and_forged_claims_fail[I am a Postdoctoral Researcher at Stanford CS.\n\nPreviously, I was a Student Researcher at [Google Research](https://research.google/), an ML Research Intern at [Apple Health AI](https://machinelearning.apple.com/work-with-us) and a data scientist and the second full-time employee at [HealthRhythms](https://www.healthrhythms.com). -<!DOCTYPE html>\n<html lang=""en"">\n\n<head>\n\n    <!-- Global site tag (gtag.js) - Google Analytics -->\n    <script async src=""https://www.googletagmanager.com/gtag/js?id=UA-148707527-1""></script>\n    <script>\n        window.dataLayer = window.dataLayer || [];\n\n        function gtag() {\n            dataLayer.push(arguments);\n        }\n        gtag('js', new Date());\n\n        gtag('config', 'UA-148707527-1');\n    </script>\n    <meta charset=""utf-8"">\n    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">\n    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">\n\n    <title>Mike A. Merrill</title>\n\n    <meta name=""description"" content=""Source code generated using layoutit.com"">\n    <meta name=""author"" content=""LayoutIt!"">\n\n    <link href=""css/bootstrap.min.css"" rel=""stylesheet"">\n    <link href=""css/style.css"" rel=""stylesheet"">\n\n    <link\n        href=""https://fonts.googleapis.com/css?family=Noto+Sans+HK:100,300|Barlow+Condensed|PT+Mono|PT+Serif&display=swap""\n        rel=""stylesheet"">\n\n</head>\n\n<body>\n\n    <div class=""container-fluid"">\n        <div class=""row"">\n            <div class=""jumbotron"">\n                <div class=""row"">\n                    <h3>\n                        Postdoc @ Berkeley\n                    </h3>\n                </div>\n                <div class=""row"">\n                    <div class=""col-md-2 hide-on-small"">\n                        <div class=""image-cropper "">\n                            <img src=""./resources/headshot.jpeg"" alt=""avatar"" class=""profile-pic"">\n                        </div>\n                    </div>\n                    <div class=""col-md-10"" id=""name"">\n                        <h1>\n                            Mike Merrill\n                        </h1>\n                    </div>\n\n                    </row>\n                </div>\n            </div>\n        </div>\n\n        <div class=""row"">\n            <div class=""col-md-5"">\n                <h2>\n                    About Me\n                </h2>\n                <p>\n                    {% capture temp %}{% include about.md %}{% endcapture %} {{ temp | markdownify }}\n                </p>\n            </div>\n            <div class=""col-md-4"">\n                <h2>\n                    Research Interests\n                </h2>\n                <ul>\n                    {% capture temp %}{% include interests.md %}{% endcapture %} {{ temp | markdownify }}\n                </ul>\n            </div>\n            <div class=""col-md-3"">\n                <h2>\n                    More on Me\n                </h2>\n                <ul>\n                    {% capture temp %}{% include contact.md %}{% endcapture %} {{ temp | markdownify }}\n                </ul>\n            </div>\n        </div>\n\n        <div class=""row"">\n            <div class=""col-md-12"">\n                <h2>Publications</h2>\n                {% assign sorted_pubs = site.publications | sort: 'year' | reverse %}\n                {% for pub in sorted_pubs %}\n                <div class=""row"">\n                    <div class=""col-md-3 hide-on-small"">\n                        {% if pub.thumb_path %}\n                        <img src=""{{pub.thumb_path}}"" alt=""..."" class=""img-thumbnail""> {% endif %}\n\n                    </div>\n                    <div class=""col-md-9"">\n                        <p><b>{{pub.title}}</b></p>\n                        <p>\n                            {% if pub.author contains ""Michael Merrill"" %}\n                            {% assign a = pub.author | split: 'Michael Merrill' %}\n                            {{a[0]}}<span class=""author"">Michael Merrill</span>{{a[1]}}\n                            {% elsif pub.author contains ""Mike A. Merrill*"" %}\n                            {% assign a = pub.author | split: 'Mike A. Merrill' %}\n                            {{a[0]}}<span class=""author"">Mike A. Merrill*</span>{{a[1]}}\n                            {% elsif pub.author contains ""Mike A. Merrill"" %}\n                            {% assign a = pub.author | split: 'Mike A. Merrill' %}\n                            {{a[0]}}<span class=""author"">Mike A. Merrill</span>{{a[1]}}\n\n                            {% endif %}\n                        </p>\n                        <p><span class=""venue"">{{pub.venue}}</span>, {{pub.year}} {% if pub.pdf_path %}\n                            <a href=""{{pub.pdf_path}}"">[PDF]</a> {% endif %}\n                            {% for link in pub.other_links %}\n                            <a href=""{{link.url}}"">[{{link.name}}]</a>\n                            {% endfor %}\n                            {{pub.notes}}\n                        </p>\n                    </div>\n\n                </div>\n                {% endfor %}\n            </div>\n\n        </div>\n\n    </div>\n\n    <script src=""js/jquery.min.js""></script>\n    <script src=""js/bootstrap.min.js""></script>\n    <script src=""js/scripts.js""></script>\n</body>\n<footer>\n\n</footer>\n\n</html>-incorrect_layout_file]#1",fail,fail,yes,28652ba99ff9e1674ab4517b4e0e577ebf7081700bafa40e40695d9522386d32,failed,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_both_candidate_files_reject_malicious_shapes[directory-layout]#1,fail,fail,yes,2a5b8dfca729dbf45d6d89261c5c5589ce0aea370fa28f80dd0313ec21044e8d,,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_pinned_partial_and_forged_mutants_fail[layout-only]#1,fail,fail,yes,475626de85f4f93a9a276acf1e9643451e5cb21ee1159dd8f806e8f30c01d66e,failed,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_both_candidate_files_reject_malicious_shapes[directory-about]#1,fail,fail,yes,51ffd473d9f5ef16ee0dbf0f4d89c5ee2019f96fdacd72051441b269746564fd,,0.0,,failed,command-replay,
terminal-bench/fix-git,reference,test_source_accepted_ascii_edge_whitespace_passes[-]#1,pass,pass,yes,572df172197b48a8cdf2a385fa8e41e5722b2660a41c0ed3cb80d450998b3537,passed,1.0,,passed,command-replay,
terminal-bench/fix-git,malicious,test_invalid_utf8_is_candidate_evidence_not_infrastructure#1,fail,fail,yes,59e79b0ca62306c78796f2f6bd1d23c57db84c4e75936b8ca572fb5da00ba396,failed,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,"test_targeted_mutants_and_forged_claims_fail[\u2003I am a Postdoctoral Researcher at Stanford CS.\n\nPreviously, I was a Student Researcher at [Google Research](https://research.google/), an ML Research Intern at [Apple Health AI](https://machinelearning.apple.com/work-with-us) and a data scientist and the second full-time employee at [HealthRhythms](https://www.healthrhythms.com). -<!DOCTYPE html>\n<html lang=""en"">\n\n<head>\n\n    <!-- Global site tag (gtag.js) - Google Analytics -->\n    <script async src=""https://www.googletagmanager.com/gtag/js?id=UA-148707527-1""></script>\n    <script>\n        window.dataLayer = window.dataLayer || [];\n\n        function gtag() {\n            dataLayer.push(arguments);\n        }\n        gtag('js', new Date());\n\n        gtag('config', 'UA-148707527-1');\n    </script>\n    <meta charset=""utf-8"">\n    <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">\n    <meta name=""viewport"" content=""width=device-width, initial-scale=1"">\n\n    <title>Mike A. Merrill</title>\n\n    <meta name=""description"" content=""Source code generated using layoutit.com"">\n    <meta name=""author"" content=""LayoutIt!"">\n\n    <link href=""css/bootstrap.min.css"" rel=""stylesheet"">\n    <link href=""css/style.css"" rel=""stylesheet"">\n\n    <link\n        href=""https://fonts.googleapis.com/css?family=Noto+Sans+HK:100,300|Barlow+Condensed|PT+Mono|PT+Serif&display=swap""\n        rel=""stylesheet"">\n\n</head>\n\n<body>\n\n    <div class=""container-fluid"">\n        <div class=""row"">\n            <div class=""jumbotron"">\n                <div class=""row"">\n                    <h3>\n                        Postdoc @ Stanford\n                    </h3>\n                </div>\n                <div class=""row"">\n                    <div class=""col-md-2 hide-on-small"">\n                        <div class=""image-cropper "">\n                            <img src=""./resources/headshot.jpeg"" alt=""avatar"" class=""profile-pic"">\n                        </div>\n                    </div>\n                    <div class=""col-md-10"" id=""name"">\n                        <h1>\n                            Mike Merrill\n                        </h1>\n                    </div>\n\n                    </row>\n                </div>\n            </div>\n        </div>\n\n        <div class=""row"">\n            <div class=""col-md-5"">\n                <h2>\n                    About Me\n                </h2>\n                <p>\n                    {% capture temp %}{% include about.md %}{% endcapture %} {{ temp | markdownify }}\n                </p>\n            </div>\n            <div class=""col-md-4"">\n                <h2>\n                    Research Interests\n                </h2>\n                <ul>\n                    {% capture temp %}{% include interests.md %}{% endcapture %} {{ temp | markdownify }}\n                </ul>\n            </div>\n            <div class=""col-md-3"">\n                <h2>\n                    More on Me\n                </h2>\n                <ul>\n                    {% capture temp %}{% include contact.md %}{% endcapture %} {{ temp | markdownify }}\n                </ul>\n            </div>\n        </div>\n\n        <div class=""row"">\n            <div class=""col-md-12"">\n                <h2>Publications</h2>\n                {% assign sorted_pubs = site.publications | sort: 'year' | reverse %}\n                {% for pub in sorted_pubs %}\n                <div class=""row"">\n                    <div class=""col-md-3 hide-on-small"">\n                        {% if pub.thumb_path %}\n                        <img src=""{{pub.thumb_path}}"" alt=""..."" class=""img-thumbnail""> {% endif %}\n\n                    </div>\n                    <div class=""col-md-9"">\n                        <p><b>{{pub.title}}</b></p>\n                        <p>\n                            {% if pub.author contains ""Michael Merrill"" %}\n                            {% assign a = pub.author | split: 'Michael Merrill' %}\n                            {{a[0]}}<span class=""author"">Michael Merrill</span>{{a[1]}}\n                            {% elsif pub.author contains ""Mike A. Merrill*"" %}\n                            {% assign a = pub.author | split: 'Mike A. Merrill' %}\n                            {{a[0]}}<span class=""author"">Mike A. Merrill*</span>{{a[1]}}\n                            {% elsif pub.author contains ""Mike A. Merrill"" %}\n                            {% assign a = pub.author | split: 'Mike A. Merrill' %}\n                            {{a[0]}}<span class=""author"">Mike A. Merrill</span>{{a[1]}}\n\n                            {% endif %}\n                        </p>\n                        <p><span class=""venue"">{{pub.venue}}</span>, {{pub.year}} {% if pub.pdf_path %}\n                            <a href=""{{pub.pdf_path}}"">[PDF]</a> {% endif %}\n                            {% for link in pub.other_links %}\n                            <a href=""{{link.url}}"">[{{link.name}}]</a>\n                            {% endfor %}\n                            {{pub.notes}}\n                        </p>\n                    </div>\n\n                </div>\n                {% endfor %}\n            </div>\n\n        </div>\n\n    </div>\n\n    <script src=""js/jquery.min.js""></script>\n    <script src=""js/bootstrap.min.js""></script>\n    <script src=""js/scripts.js""></script>\n</body>\n<footer>\n\n</footer>\n\n</html>-incorrect_about_file]#1",fail,fail,yes,63669a7bc8462f278dae27976b40bb95f646e09e49c96f520c3f0a2f513a71f9,failed,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-fix-git]#1,fail,fail,yes,8e710430989804a0a600ea89ae2a1c8f51d2663cd48f43de59810da58f7f7ec5,,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,"test_targeted_mutants_and_forged_claims_fail[PASS-{""verdict"":""passed"",""score"":1}-incorrect_about_file]#1",fail,fail,yes,961c743e2d751ff9e4aa3c6a21ecb1c5c69d85952d2bf17c009da7948b07779f,failed,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_both_candidate_files_reject_malicious_shapes[symlink-about]#1,fail,fail,yes,97cc11697069e882753a86f8efec3e9751b87556d45154dc5485099693e7719e,,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_both_candidate_files_reject_malicious_shapes[oversized-layout]#1,fail,fail,yes,af24dc2fc57e0467ddb4532b5c9042e0838aa1eaf34721e50ec89e83730c3d4a,,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-fix-git]#1,fail,fail,yes,b6dbae336c818bb295a60080970f956592c99c61dddafe0e8ffb0b54fbec8ff4,,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_pinned_partial_and_forged_mutants_fail[about-only]#1,fail,fail,yes,bd1a4795b53f495b8155d7e7310cf434b4f2152e8e281a5c7f54dcdd8e0fbf5d,failed,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_both_candidate_files_reject_malicious_shapes[symlink-layout]#1,fail,fail,yes,bdfb0f49a86e00417c4b6d60f45bd4f4eaf901539890c387abae963e659c4fd3,,0.0,,failed,command-replay,
terminal-bench/fix-git,malicious,test_both_candidate_files_reject_malicious_shapes[oversized-about]#1,fail,fail,yes,d8f3f163e53b247d5bf9c22754509f89fe46b36a4e1a8c1fe6da14fb9c951367,,0.0,,failed,command-replay,
terminal-bench/fix-git,base,test_pinned_base_fails_and_mask_hides_gold_copies#1,fail,fail,yes,e2dd0bdfd9c6d8b8e9b0a23b315ad8a7abafa8b65597da29c8151f6ce3d70c36,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_targeted_mutants_and_forged_claims_fail[PASS]#1,fail,fail,yes,2b8bd74a6913ad0cb672306deaf5a9ed69acd76b23459d5383a16dca86339d66,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-gcode-to-text]#1,fail,fail,yes,4ade19993e8c7709288723f1e824fce47e0f676d569c354f86e8719ee5555709,,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_targeted_mutants_and_forged_claims_fail[decoded: flag{gc0d3_iz_ch4LLenGiNg}]#1,fail,fail,yes,506519704b89cc2f575f97bd58ff8b9550bca1cea226e00d84ef4321b74e8ea9,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,reference,test_source_accepted_whitespace_variants_pass[  \t\r\nflag{gc0d3_iz_ch4LLenGiNg}\n\x0b\x0c ]#1,pass,pass,yes,5774698991187e9c819bfe3a5ebebcca0399c3a8548ad4a265058f2632d80ff9,passed,1.0,,passed,command-replay,
terminal-bench/gcode-to-text,malicious,test_targeted_mutants_and_forged_claims_fail[]#1,fail,fail,yes,5ddfcfcf33ebe5ad0f2dc0d746b50c412e760dee7c8305b3c309b3436195b7f3,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-gcode-to-text]#1,fail,fail,yes,5f37ef1c0dc5146b4785a17dae2de8efded8118a3502dbd5b261ac34103efcc7,,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_invalid_utf8_is_candidate_evidence_not_infrastructure#1,fail,fail,yes,624e3d097995b1a46a42fb8630217c980cf18719ccb62a4ed86b680775225deb,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,reference,test_source_accepted_whitespace_variants_pass[flag{gc0d3_iz_ch4LLenGiNg}]#1,pass,pass,yes,6564a606346ee15f469f5f7c3d51cfd0c5f1cab644a1038197eb681111b05ace,passed,1.0,,passed,command-replay,
terminal-bench/gcode-to-text,malicious,test_targeted_mutants_and_forged_claims_fail[flag{gc0d3_iz_ch4llenging}]#1,fail,fail,yes,6fc2d55ac2c3593ed6cf2783e5c2bff8b29b6fa8160230c80a7c0233d1176517,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,base,test_base_image_fails_stopped_candidate_capture[gcode-to-text]#1,fail,fail,yes,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-gcode-to-text]#1,fail,fail,yes,8a06de010f096013cd7b169a683c2ffecf541a6b38b87cbd7635d89535d2bf30,,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_targeted_mutants_and_forged_claims_fail[flag{gc0d3 iz_ch4LLenGiNg}]#1,fail,fail,yes,8b860acbbaffa7fab93f6febba11e5e665d8b14a48d3e64d10e7d16ed32296dd,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,reference,test_source_accepted_whitespace_variants_pass[\u2003flag{gc0d3_iz_ch4LLenGiNg}\u2002]#1,pass,pass,yes,c29edaf48276096f61bd3574f6ba1e6cf6259aefa6e9156d5614beecd8f10f9c,passed,1.0,,passed,command-replay,
terminal-bench/gcode-to-text,reference,test_source_accepted_whitespace_variants_pass[\x1cflag{gc0d3_iz_ch4LLenGiNg}\x1f]#1,pass,pass,yes,ccba1233c6c921253e6815382a8223878f0c92e62833de02f69bec923e31ba05,passed,1.0,,passed,command-replay,
terminal-bench/gcode-to-text,malicious,"test_targeted_mutants_and_forged_claims_fail[{""verdict"":""passed"",""score"":1}]#1",fail,fail,yes,e96e3698f581e8dfeccb74e9171c4db4edc56f89d752e4e7b2fecbf5923271f3,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,mutant,test_targeted_mutants_and_forged_claims_fail[flag{gc0d3_iz_ch4LLenGiNg} extra]#1,fail,fail,yes,f16ca9a24fd68ac30b2b19860c1036668f56ced5c9ee783ff9c7e1f827fc084b,failed,0.0,,failed,command-replay,
terminal-bench/gcode-to-text,malicious,test_pinned_semantic_and_forged_mutants_fail[structured-claim]#1,fail,fail,yes,f6039558a23e893eec692df765017b08b23c61f313b7cdb28d10e23d5a6dfcd6,failed,0.0,,failed,command-replay,
terminal-bench/git-leak-recovery,mutant,test_removed_required_history_fails#1,fail,fail,yes,08fc21fd2d78c1cc6b038aad9d5d264cbc12ed448830a0cb7be0ced54b22fd92,failed,0.0,,failed,command-replay,
terminal-bench/git-leak-recovery,malicious,test_targeted_mutants_and_forged_claims_fail[False-None-secret_remains_in_git_objects]#1,pass,fail,no,260e9836d6cbf0c1c9cce31830ee96d567e46b74602b68566254a549c423a6ca,failed,1.0,,failed,command-replay,
terminal-bench/git-leak-recovery,reference,test_candidate_git_configuration_is_not_trusted_or_executed#1,pass,pass,yes,28f65a3d2ba35e212bcc07abd9ae4910d8058e6f67dad721d544d3292ba44a42,passed,1.0,,passed,command-replay,
terminal-bench/git-leak-recovery,base,test_pinned_targeted_mutants_fail[base-repository]#1,fail,fail,yes,46b4311b4a13433102dbd4dfda150c4ce4bc32ced5e85678d0ec5c80a18544b7,failed,0.0,,failed,command-replay,
terminal-bench/git-leak-recovery,mutant,test_pinned_targeted_mutants_fail[recover-without-cleaning]#1,pass,fail,no,4bd9066a17a10a4c1225c7bbc05876bcd6282e49886d33b8104a9cddda612db1,failed,1.0,,failed,command-replay,
terminal-bench/git-leak-recovery,mutant,test_pinned_targeted_mutants_fail[changed-worktree]#1,fail,fail,yes,4bf5aaef915d90e58201dd747aed4335bdc7e70d598a26708d8d01e573b5145f,failed,0.0,,failed,command-replay,
terminal-bench/git-leak-recovery,reference,test_reference_packed_repository_passes_and_replays#1,pass,pass,yes,537c7f2c9e77fc9935f8db537f8bef708b65fcd5bbe74bc7d53a95b08e11d4be,passed,1.0,,passed,command-replay,
terminal-bench/git-leak-recovery,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-git-leak-recovery]#1,fail,fail,yes,66a235dcdcb20f56fdefdace7217cbb078fb4e438616b13a2b7a68641e442ddf,,0.0,,failed,command-replay,
terminal-bench/git-leak-recovery,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-git-leak-recovery]#1,fail,fail,yes,6a46ab0c389d7be013cfafae282b189d5cb3cceb44be55f604a5af5144228bf2,,0.0,,failed,command-replay,
