pack,task,candidate_kind,candidate_id,sha256,format,bytes,recorded_capture,recorded_in_test_verdict,nodeid,dir
terminal-bench,feal-linear-cryptanalysis,reference,test_source_accepted_variants_pass_real_artifact_path[line_order]#1,56b061f37330d91759b3f744b3da45bf8f7c2973ef52794fdd9205d6c143f699,tar,10240,captured,passed,tests/test_feal_linear_cryptanalysis_v2.py::test_source_accepted_variants_pass_real_artifact_path[line_order],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/56b061f37330d917
terminal-bench,feal-linear-cryptanalysis,reference,test_source_accepted_variants_pass_real_artifact_path[concatenated_without_delimiters]#1,c95f132aaafc2b250a65aa079ff7cb1d3a60e96fabb4482345bdbff969a4ee24,tar,10240,captured,passed,tests/test_feal_linear_cryptanalysis_v2.py::test_source_accepted_variants_pass_real_artifact_path[concatenated_without_delimiters],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/c95f132aaafc2b25
terminal-bench,feal-linear-cryptanalysis,reference,test_source_accepted_variants_pass_real_artifact_path[reversed_and_comma_separated]#1,ea5a3cceed62178d4092b0426565150415fbd9300f6a54631a0ced94d0f98f6f,tar,10240,captured,passed,tests/test_feal_linear_cryptanalysis_v2.py::test_source_accepted_variants_pass_real_artifact_path[reversed_and_comma_separated],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/ea5a3cceed62178d
terminal-bench,feal-linear-cryptanalysis,reference,test_source_accepted_variants_pass_real_artifact_path[extra_text_and_nul]#1,7637f782d4baf5ee264621717f0cb5b7637062104b70c4671c97fe531309252c,tar,10240,captured,passed,tests/test_feal_linear_cryptanalysis_v2.py::test_source_accepted_variants_pass_real_artifact_path[extra_text_and_nul],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/7637f782d4baf5ee
terminal-bench,feal-linear-cryptanalysis,reference,test_source_accepted_variants_pass_real_artifact_path[duplicates]#1,a8a52ef3321ca14e0c3692bb5af0270b70e23f04ef003ff7d021384886afcf62,tar,10240,captured,passed,tests/test_feal_linear_cryptanalysis_v2.py::test_source_accepted_variants_pass_real_artifact_path[duplicates],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/a8a52ef3321ca14e
terminal-bench,feal-linear-cryptanalysis,mutant,test_targeted_plaintext_mutants_and_claims_fail[one_plaintext_missing]#1,c46c63012634c5ecf38f4f23bd51c491852b0549b5fe236ab63abde0c795b9d6,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_targeted_plaintext_mutants_and_claims_fail[one_plaintext_missing],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/c46c63012634c5ec
terminal-bench,feal-linear-cryptanalysis,malicious,test_targeted_plaintext_mutants_and_claims_fail[one_plaintext_changed]#1,9f36edb96b3d32b89a88a26dd7ce79ffe3281a58341b95466b192131ef0f501a,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_targeted_plaintext_mutants_and_claims_fail[one_plaintext_changed],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/9f36edb96b3d32b8
terminal-bench,feal-linear-cryptanalysis,malicious,test_targeted_plaintext_mutants_and_claims_fail[hex_values]#1,35925c195a345aee8ac7205dd2e9310433ebc30c7e9c3b4b1b010795306be4f9,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_targeted_plaintext_mutants_and_claims_fail[hex_values],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/35925c195a345aee
terminal-bench,feal-linear-cryptanalysis,malicious,test_targeted_plaintext_mutants_and_claims_fail[forged_verdict]#1,6f6ce52066aacc789011b8decf7be186b8c786316444ce9c19e9306016835a5d,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_targeted_plaintext_mutants_and_claims_fail[forged_verdict],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/6f6ce52066aacc78
terminal-bench,feal-linear-cryptanalysis,malicious,test_targeted_plaintext_mutants_and_claims_fail[structured_claim]#1,9409595c408cc02fa3ad6d7a80b1b9e8f3775fee1ca3884344624e8607c51546,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_targeted_plaintext_mutants_and_claims_fail[structured_claim],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/9409595c408cc02f
terminal-bench,feal-linear-cryptanalysis,mutant,test_targeted_plaintext_mutants_and_claims_fail[empty]#1,31939e1106ae3efedb25249329eaa5d60f2310a3f568bd3827807fb7f98774b3,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_targeted_plaintext_mutants_and_claims_fail[empty],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/31939e1106ae3efe
terminal-bench,feal-linear-cryptanalysis,malicious,test_invalid_utf8_is_candidate_evidence_not_infrastructure#1,2891d2dc1ef57ee06bfa45a5317939fa911ead77a50494b92face7022340382c,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_invalid_utf8_is_candidate_evidence_not_infrastructure,runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/2891d2dc1ef57ee0
terminal-bench,feal-linear-cryptanalysis,malicious,test_pinned_agent_capture_and_replay_matrix[forged_verdict]#1,115316c5cb6afb3326f6a7bf79dd37c8f4c51df2beae8d723b49d94dec699f43,tar,10240,captured,failed,tests/test_feal_linear_cryptanalysis_v2.py::test_pinned_agent_capture_and_replay_matrix[forged_verdict],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/115316c5cb6afb33
terminal-bench,feal-linear-cryptanalysis,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-feal-linear-cryptanalysis]#1,a5a9c3394a0bb84cff8591d3856581dc252c2cf7de2c1b3bb63d72bcb16a8eea,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-feal-linear-cryptanalysis],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/a5a9c3394a0bb84c
terminal-bench,feal-linear-cryptanalysis,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-feal-linear-cryptanalysis]#1,36c9b233391f41d0248414a2410e52a1d31001300fb917afa5afa8d3aeee23d5,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-feal-linear-cryptanalysis],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/36c9b233391f41d0
terminal-bench,feal-linear-cryptanalysis,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-feal-linear-cryptanalysis]#1,bf0b04e97802cbd579f0cd2b623eccc55f8f44367dd01d67d8901095d7bc28a6,tar,20480,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-feal-linear-cryptanalysis],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/bf0b04e97802cbd5
terminal-bench,feal-linear-cryptanalysis,base,test_base_image_fails_stopped_candidate_capture[feal-linear-cryptanalysis]#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_base_image_fails_stopped_candidate_capture[feal-linear-cryptanalysis],runs/campaign/phase1/candidates/terminal-bench/feal-linear-cryptanalysis/84ff92691f909a05
terminal-bench,financial-document-processor,reference,test_reference_state_passes_and_excludes_unrelated_workspace_files#1,480dad28fad865b7268f601fc6792f8ac07a43b302fe30ef1ef9dd5507b6652e,tar,4024320,captured,passed,tests/test_financial_document_processor_v2.py::test_reference_state_passes_and_excludes_unrelated_workspace_files,runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/480dad28fad865b7
terminal-bench,financial-document-processor,reference,test_source_accepted_final_state_quirks_pass[duplicate_document_hashes]#1,529426e6fddd0410a01a1a010fa8cdcff3e3a4940c32a80899ec79b9d258f2a7,tar,4915200,captured,passed,tests/test_financial_document_processor_v2.py::test_source_accepted_final_state_quirks_pass[duplicate_document_hashes],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/529426e6fddd0410
terminal-bench,financial-document-processor,reference,test_source_accepted_final_state_quirks_pass[ignored_json_and_nested_files]#1,3ff840d4177e6e4b64bc916f379d25da4d1b74ffa5bed04911fd276e9644ceca,tar,4024320,captured,passed,tests/test_financial_document_processor_v2.py::test_source_accepted_final_state_quirks_pass[ignored_json_and_nested_files],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/3ff840d4177e6e4b
terminal-bench,financial-document-processor,reference,test_source_accepted_final_state_quirks_pass[eleven_duplicate_total_rows]#1,b097e75561e4bd0fb3fbbb366200d9df7b10640c0e175706c5e7f871cb513551,tar,4024320,captured,passed,tests/test_financial_document_processor_v2.py::test_source_accepted_final_state_quirks_pass[eleven_duplicate_total_rows],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/b097e75561e4bd0f
terminal-bench,financial-document-processor,reference,test_source_accepted_final_state_quirks_pass[reordered_rows_and_crlf]#1,f9ecc15067724170196f7520146ef4468bd82b4e3f0feef07af8ac542a1aa263,tar,4024320,captured,passed,tests/test_financial_document_processor_v2.py::test_source_accepted_final_state_quirks_pass[reordered_rows_and_crlf],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/f9ecc15067724170
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[misplaced-incorrect_invoice_placement]#1,376395deda9d97d0a7c7ec1411140c5bbce0dcab4683bffb4767f1336c34a49d,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[misplaced-incorrect_invoice_placement],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/376395deda9d97d0
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[modified-incorrect_invoice_placement]#1,bf41bb46a34ccea08e6f35c6bbb4d53ec473f59456f138213c7839b764398f63,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[modified-incorrect_invoice_placement],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/bf41bb46a34ccea0
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[documents_not_empty-documents_not_empty]#1,cf2e4f50b2fb32bf4959917e7e0945750ed51b8b291d9a19424f36ebd82f7b41,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[documents_not_empty-documents_not_empty],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/cf2e4f50b2fb32bf
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[header-incorrect_summary_header]#1,0cf2cc340bba170f28763224a024046a782a4065d1ef9cf29e073acca2f050d5,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[header-incorrect_summary_header],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/0cf2cc340bba170f
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[row_count-incorrect_summary_row_count]#1,a3931738e9ec25dc7d358dc52ae2aaf18c43062396d30a430f64732f6f62bcee,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[row_count-incorrect_summary_row_count],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/a3931738e9ec25dc
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[wrong_total-incorrect_total_amount]#1,cd65c138597684352aa58284a992d325edab913b9bf3cdcd1341ef99981c3f35,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[wrong_total-incorrect_total_amount],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/cd65c13859768435
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[wrong_vat-incorrect_vat_amount]#1,9db68eaeeaae04106f3365a34a3cb891f58c1e16bed3e4810feff93a583d0e73,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[wrong_vat-incorrect_vat_amount],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/9db68eaeeaae0410
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[unknown_file-unexpected_summary_file]#1,13abbe6f40ab75fe84bc0f992d328f83d735d6503d840957e73a1eea158f0c3c,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[unknown_file-unexpected_summary_file],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/13abbe6f40ab75fe
terminal-bench,financial-document-processor,malicious,test_targeted_state_and_summary_mutants_fail[path_traversal-unsafe_summary_filename]#1,bd8eb24016da10a284b9e92e24cdad9b20d9c0e63f67a59897f8e926bf22cb26,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[path_traversal-unsafe_summary_filename],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/bd8eb24016da10a2
terminal-bench,financial-document-processor,mutant,test_targeted_state_and_summary_mutants_fail[pandas_na_filename-unsafe_summary_filename]#1,8983549069f5ff7cb812bdc836ac3c2c04e632cbbd2de329d08ae6a00939e2d4,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_targeted_state_and_summary_mutants_fail[pandas_na_filename-unsafe_summary_filename],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/8983549069f5ff7c
terminal-bench,financial-document-processor,mutant,test_nested_summary_candidate_errors_fail_closed[missing-summary_csv:artifact_missing]#1,5e6738773bce45a7c2c47572f34dbd4d8894243a0efd1626bd8302001727aa39,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_nested_summary_candidate_errors_fail_closed[missing-summary_csv:artifact_missing],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/5e6738773bce45a7
terminal-bench,financial-document-processor,mutant,test_nested_summary_candidate_errors_fail_closed[directory-summary_csv:artifact_wrong_type]#1,7e4d49f9aff498fd6a10b721a9bcf501dc2fe086eaaf5ffb54f33a451e8af4fc,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_nested_summary_candidate_errors_fail_closed[directory-summary_csv:artifact_wrong_type],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/7e4d49f9aff498fd
terminal-bench,financial-document-processor,malicious,test_nested_summary_candidate_errors_fail_closed[invalid_utf8-summary_csv:invalid_utf8]#1,47c4a36ff7c4f23b762f5b5603291437af1825860d75b9abf478d0fa72b28d1b,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_nested_summary_candidate_errors_fail_closed[invalid_utf8-summary_csv:invalid_utf8],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/47c4a36ff7c4f23b
terminal-bench,financial-document-processor,reference,test_pinned_linux_reference_and_mutant_matrix[-passed]#1,185f8f3166b3006803a3f26369c7cf0a3392568a897d8130312256156a79d419,tar,4024320,captured,passed,tests/test_financial_document_processor_v2.py::test_pinned_linux_reference_and_mutant_matrix[-passed],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/185f8f3166b30068
terminal-bench,financial-document-processor,reference,"test_pinned_linux_reference_and_mutant_matrix[printf 'filename,total_amount,vat_amount\\n' > /app/invoices/summary.csv; i=0; while [ ""$i"" -lt 11 ]; do printf 'total,81315.20,5402.48\\n' >> /app/invoices/summary.csv; i=$((i + 1)); done-passed]#1",35d2035e4500f7cc6e9ffbcfc40f74f99f81d7247f3b278912d59d3cb47df545,tar,4024320,captured,passed,"tests/test_financial_document_processor_v2.py::test_pinned_linux_reference_and_mutant_matrix[printf 'filename,total_amount,vat_amount\\n' > /app/invoices/summary.csv; i=0; while [ ""$i"" -lt 11 ]; do printf 'total,81315.20,5402.48\\n' >> /app/invoices/summary.csv; i=$((i + 1)); done-passed]",runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/35d2035e4500f7cc
terminal-bench,financial-document-processor,mutant,test_pinned_linux_reference_and_mutant_matrix[sed -i 's/81315.20/81315.22/' /app/invoices/summary.csv-failed]#1,b0576e6a10150027fbbcc8ac0a055fb7e4d0064b7b04e7f01132fead26c9d613,tar,4024320,captured,failed,tests/test_financial_document_processor_v2.py::test_pinned_linux_reference_and_mutant_matrix[sed -i 's/81315.20/81315.22/' /app/invoices/summary.csv-failed],runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/b0576e6a10150027
terminal-bench,financial-document-processor,mutant,"test_pinned_linux_reference_and_mutant_matrix[for value in /app/invoices/*; do [ ""${value##*/}"" = summary.csv ] && continue; mv ""$value"" /app/other/; break; done-failed]#1",891a18528665ac27ff6ee00d1206dba2d058e48ddb8ea9303765381504612a82,tar,4024320,captured,failed,"tests/test_financial_document_processor_v2.py::test_pinned_linux_reference_and_mutant_matrix[for value in /app/invoices/*; do [ ""${value##*/}"" = summary.csv ] && continue; mv ""$value"" /app/other/; break; done-failed]",runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/891a18528665ac27
terminal-bench,financial-document-processor,malicious,"test_pinned_linux_reference_and_mutant_matrix[printf '{""verdict"":""pass""}' > /app/invoices/summary.csv-failed]#1",a734e14da69cbc104f583de6c47259dd56ca74d64029cc5a404d8b09132f21c3,tar,4024320,captured,failed,"tests/test_financial_document_processor_v2.py::test_pinned_linux_reference_and_mutant_matrix[printf '{""verdict"":""pass""}' > /app/invoices/summary.csv-failed]",runs/campaign/phase1/candidates/terminal-bench/financial-document-processor/a734e14da69cbc10
